the_geom,county,city_village_or_cdp,housing_type,complex_name,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,state,latitude,longitude,accuracy_score,accuracy_type,number,street,city,zip,country,source
0101000020E610000075C93846B25452C07D5A457F68584440,Suffolk,Babylon,COOP,The Crescents,30-42 The Crescent,60,0.4,BUILT,1931,APTCONV,1987,1049,New York,40.690689,-73.323381,1,rooftop,42,The Cres,Babylon,11702,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000078CA0F01AC5952C0A8E90EBD20574440,Suffolk,Copiague,APT,Copiague Commons,"54, 56 Railroad Ave.",90,1.9,BUILT,2017,AFFORD,,1060,New York,40.6806866,-73.4011233,1,subpremise,56,Railroad Ave,Babylon,11726,US,Google Script
0101000020E61000000F9BC8CC855452C0B2C7FABC98614440,Suffolk,Deer Park,APT,Babylon Park Center,Park Center Dr. & Carrls Path,72,3,BUILT,1979,SRCIT,,1068,New York,40.7624737,-73.3206665,1,intersection,,,Babylon,11702,US,Google Script
0101000020E61000007CD6355A0E5952C00F80B8AB57574440,Suffolk,Copiague,APT,Bunt Commons II,107 Wartburg Av.& Marconi Blvd,123,5.9,BUILT,2003,SRCIT,,1058,New York,40.682363,-73.391501,1,rooftop,107,Wartburg Ave,Copiague,11726,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000CADE52CE175952C0D61EF64201574440,Suffolk,Copiague,COND,Cambridge Square,Cambridge Dr. & 375 Scudder Av,203,8.6,BUILT,1987,SRCIT,,1059,New York,40.679726,-73.392078,1,street_center,,Cambridge Dr,Copiague,11726,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000006536C824235952C09B1E1494A2554440,Suffolk,Copiague,COND,Hidden Harbor,Schmeelk Pl. & Great Neck Rd.,38,2.4,BUILT,2014,SRCIT,,1061,New York,40.669024,-73.39277,0.64,intersection,,Great Neck Rd,Copiague,11726,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000F58590F3FE5852C0588CBAD6DE554440,Suffolk,Copiague,APT,Lakeside Manor,75-105 Cedar Ct.,55,2.2,BUILT,1985,SRCIT,,1062,New York,40.670863,-73.390561,1,range_interpolation,75,Cedar Ct,Copiague,11726,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000001BBCAFCA855352C084807C0915604440,Suffolk,Deer Park,APT,Brookview Commons,Common Way & Brook Ave.,208,10.5,BUILT,2002,SRCIT-AFFORD,,1069,New York,40.750642,-73.305041,1,intersection,,Brook Ave,Deer Park,11729,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000B8B06EBC3B5752C038BD8BF7E3564440,Suffolk,Lindenhurst,APT,Gail Grace Manor,Washington Ave. & Montauk Hwy.,21,1,BUILT,2002,SRCIT,,1086,New York,40.678832,-73.363021,1,intersection,,,Babylon,11954,US,Google Script
0101000020E610000032E4D87A865452C02C11A8FE41604440,Suffolk,Deer Park,APT,"Manor Park I, II",215 Carlls Path,215,8.4,BUILT,"1983,1986",SRCIT,,1075,New York,40.752014,-73.320708,1,rooftop,215,Carlls Path,Deer Park,11729,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000000BDA9A632F5852C03BAEA12F18564440,Suffolk,Lindenhurst,APT,Gail Grace Manor West,"580, 594 W. Montauk Hwy.",33,1.7,BUILT,"2009, 2019",SRCIT,,1087,New York,40.6726131,-73.3778924,1,subpremise,594,W Montauk Hwy,Babylon,11757,US,Google Script
0101000020E6100000F50EB743C35B52C06859F78F855E4440,Suffolk,East Farmingdale,COOP,Bethpage Park Apartments,46-184 Jervis Ave.,70,4.4,BUILT,1970,APTCONV,1989,1077,New York,40.738451,-73.433793,1,rooftop,184,Jervis Ave,Farmingdale,11735,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000FFCFBC77AF5752C05ED0E748D3574440,Suffolk,Lindenhurst,APT,Lindenhurst Villas,Grace La. & Travis St.,16,0.8,BUILT,2017,SRCIT,,1088,New York,40.6861354,-73.3700847,1,route,,Travis St,Babylon,11757,US,Google Script
0101000020E6100000A4C2D842905B52C0699082A7905F4440,Suffolk,East Farmingdale,COOP,Farmingdale CollegeCooperative,1233 Melville Rd.,60,3.8,BUILT,1974,APTCONV,1989,1079,New York,40.746602,-73.43068,1,rooftop,1233,Melville Rd,Farmingdale,11735,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000910C39B69E5B52C0EE96E4805D5B4440,Suffolk,East Farmingdale,APT,Farmingdale Villas,Genova Ct. & Main St.,268,9.4,BUILT,1999,SRCIT,,1080,New York,40.713791,-73.431562,0.94,intersection,,Genova Ct,Farmingdale,11735,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000010B0511CE5652C0C78E7C1464574440,Suffolk,Lindenhurst,COND,Villas at Narragansett,Montauk Hwy. & S. Greene Ave.,138,6.6,BUILT,2004,SRCIT,,1090,New York,40.6827417,-73.3563273,1,intersection,,,Babylon,11757,US,Google Script
0101000020E6100000AF5E4546075852C0035B25581C584440,Suffolk,Lindenhurst,APT,---,183 N. Wellwood Ave.,10,0.3,BUILT,2000,SRCIT,,1083,New York,40.688365,-73.375444,1,rooftop,183,N Wellwood Ave,Lindenhurst,11757,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000F644D7851F5852C0191BBAD91F584440,Suffolk,Lindenhurst,APT,Bunt Commons,150 N. Broadway & School St.,50,1.8,BUILT,1989,SRCIT,,1084,New York,40.688472,-73.376924,0.93,intersection,,N Broadway,Lindenhurst,11757,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000FEF33460905752C0EA3D95D39E564440,Suffolk,Lindenhurst,APT,Flame Tree,170 W. Montauk Hwy.,20,1.1,BUILT,2014,SRCIT,,1085,New York,40.676722,-73.368187,1,rooftop,170,W Montauk Hwy,Lindenhurst,11757,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000096D05D12675A52C0684128EFE35A4440,Suffolk,North Amityville,APT,Amity Senior,110 Cedar Rd.,67,2.5,BUILT,1991,SRCIT,,1091,New York,40.710081,-73.412541,1,rooftop,110,Cedar Rd,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000005C58F31775A52C05E9ECE15A55A4440,Suffolk,North Amityville,COND,Amity Villas,27 Schleigel Blvd.,72,9,BUILT,1993,AFFORD,,1092,New York,40.708163,-73.413525,1,rooftop,27,Schleigel Blvd,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000BCCCB051D65952C06649809A5A5A4440,Suffolk,North Amityville,APT,Dominican Village,565-595 Albany Ave.,266,13.6,BUILT,1995,SRCITCONG,,1094,New York,40.70589,-73.403706,1,rooftop,565,Albany Ave,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C571E0D5725B52C0E8C072840C5A4440,Suffolk,North Amityville,APT,Krystie Manor,865 County Line Rd.& Ritter Av,62,2.4,BUILT,1988,SRCIT-AFFORD,1993,1096,New York,40.703507,-73.428884,1,rooftop,865,County Line Rd,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000000C3D62F4DC5952C0A5677A89B15A4440,Suffolk,North Amityville,APT,Liberty Village,600 Albany Ave.,60,6.5,BUILT,2014,AFFORD,,1097,New York,40.708543,-73.404111,1,rooftop,600,Albany Ave,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000BED87BF1455952C0FEF0F3DF83594440,Suffolk,North Amityville,APT,Nu Horizons Manor (part),Cassata Dr. & New Hwy.,80,8.4,BUILT,1997,SRCIT,,1100,New York,40.699337,-73.394894,0.66,intersection,,Cassata Dr,Copiague,11726,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000026DF6C73635A52C029CB10C7BA584440,Suffolk,North Amityville,APT,Plaza at Amityville (part),Andpress Plaza & Harrison Ave.,40,6.2,BUILT,1983,AFFORD,,1102,New York,40.6932,-73.41232,1,intersection,,Andpress Plz,Amityville,11701,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000026DF6C73635A52C029CB10C7BA584440,Suffolk,North Amityville,APT,Plaza at Amityville (part),Andpress Plaza & Harrison Ave.,10,,BUILT,1983,SRCIT-AFFORD,,1103,New York,40.6932,-73.41232,1,intersection,,Andpress Plz,Amityville,11701,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000E277D32D3B5B52C0513239B5335A4440,Suffolk,North Amityville,APT,Southwood at Amityville,"25 Brefni St., 833 Broadway",174,7,BUILT,"1985,2003",SRCIT,,1104,New York,40.704703,-73.425487,1,rooftop,25,Brefni St,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000016889E94495B52C0B16A10E676594440,Suffolk,North Amityville,COOP,The Broad Hollow,700 Broadway,51,3.3,BUILT,1964,APTCONV,1988,1106,New York,40.698941,-73.426366,1,rooftop,700,Broadway,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000F58590F3FE5A52C0BE9F1A2FDD584440,Suffolk,North Amityville,COOP,The Pavillion,15 Harrison Ave.,67,5.6,BUILT,1973,APTCONV,1988,1107,New York,40.69425,-73.421811,1,rooftop,15,Harrison Ave,Amityville,11701,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C1711937355B52C045D8F0F44A594440,Suffolk,North Amityville,APT,Thea Bowman Residence,Schleigel Ct. & Schleigel Blvd,31,4.1,BUILT,1998,SRCIT-AFFORD,,1109,New York,40.6976,-73.425123,0.8,place,,,North Amityville,11701,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000295DFA97A45452C0A52F849CF75B4440,Suffolk,North Babylon,COOP,Fairfield Commons,Edmunton Dr. & Deer Park Ave.,216,10.1,BUILT,1960,APTCONV,1988,1111,New York,40.718494,-73.322546,1,intersection,,Deer Park Ave,North Babylon,11703,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000A0A70183A45452C0B45549641F5C4440,Suffolk,North Babylon,COOP,Fairfield Greens,742-748 Deer Park Ave.,60,4.4,BUILT,1963,APTCONV,1987,1112,New York,40.719708,-73.322541,1,rooftop,748,Deer Park Ave,North Babylon,11703,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000E41C2BE7415452C01CFD7964BD5E4440,Suffolk,North Babylon,COND,Primrose Lane,Primrose La. & Weeks Rd.,64,6,BUILT,1988,SRCIT,,1117,New York,40.7401548,-73.3165224,1,intersection,,,Babylon,11703,US,Google Script
0101000020E61000001764CBF2755452C07C0E2C47C85E4440,Suffolk,North Babylon,APT,Weeks Manor I,15 Weeks Rd.,62,2.6,BUILT,1981,SRCIT,,1120,New York,40.740487,-73.319699,1,rooftop,15,Weeks Rd,North Babylon,11703,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000E25817B7D15752C06A300DC3475A4440,Suffolk,North Lindenhurst,APT,Monroe Gardens,N. Monroe Ave.,86,3.4,BUILT,1995,SRCIT,,1126,New York,40.705315,-73.372175,1,street_center,,N Monroe Ave,Lindenhurst,11757,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000009D11A5BDC15752C0C689AF76145B4440,Suffolk,North Lindenhurst,APT,Sunrise Villas,Leonard Ct. & Farmers Ave.,100,2.9,BUILT,1997,SRCIT,,1132,New York,40.711562,-73.3712,0.85,intersection,,Farmers Ave,Lindenhurst,11757,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000008522DDCF295652C04BC8073D9B574440,Suffolk,West Babylon,APT,Bay-Point Apartments,Bay Point Ct. & Muncie Rd.,55,3,BUILT,1994,SRCIT,,1137,New York,40.684425,-73.346302,0.96,intersection,,Bay Point Ct,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000EC82C135775752C0BDF7DCAE3C5B4440,Suffolk,West Babylon,COOP,Country Club Gardens,Farber Dr. & Sunrise Hwy.,220,11.9,BUILT,1964,APTCONV,1982,1140,New York,40.7127894,-73.366651,1,route,,Farber Dr,Babylon,11713,US,Google Script
0101000020E6100000B41F2922C35752C0639AE95E275B4440,Suffolk,West Babylon,APT,Country Lake Villas,Badger La. & Route 109,74,4,BUILT,2005,SRCIT,,1141,New York,40.712139,-73.371285,0.75,intersection,,Badger Ln,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000002B323A20095652C0CDE847C329594440,Suffolk,West Babylon,APT,Evergreen Garden Apartments,Athens Ct & Great East Neck Rd,48,2.2,BUILT,1988,SRCIT,,1142,New York,40.696587,-73.344307,0.92,intersection,,Athens Ct,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000005776C1E09A5652C053211E89975B4440,Suffolk,West Babylon,APT,Fairfield Maples South,850 Little East Neck Rd.,48,1.7,BUILT,1985,SRCIT,,1143,New York,40.715562,-73.353203,0.9,rooftop,850,Little East Neck Rd N,West Babylon,11704,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000093A7ACA6EB5552C05C72DC291D5A4440,Suffolk,West Babylon,COOP,Fishermans Wharf,Millard Ave. & Little E. Neck,144,9.7,BUILT,1977,APTCONV,1989,1149,New York,40.704015,-73.342508,1,street_center,,Millard Ave,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000007157AF225652C0DE3D40F7E5584440,Suffolk,West Babylon,APT,Great South Bay Villas,Flurry La.&Great East Neck Rd.,44,2,BUILT,2002,SRCIT,,1150,New York,40.694518,-73.345867,1,street_center,,Flurry Ln,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000002C9ACE4E065652C059A4897780594440,Suffolk,West Babylon,APT,Holiday Square,10 Muncy Ave. & Great E. Neck,144,5,BUILT,"1983,1988",SRCIT,,1151,New York,40.699233,-73.344135,1,rooftop,10,Muncy Ave,West Babylon,11704,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C093162EAB5552C04DF564FED15D4440,Suffolk,West Babylon,APT,Karis Manor,730 S. Railroad Ave.,46,1.8,BUILT,1985,SRCIT,,1152,New York,40.732971,-73.338573,0.6,street_center,,So,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000C422861DC65552C04FCC7A31945B4440,Suffolk,West Babylon,APT,Manor Park V,Nicole Pl. & Hubbards Path,62,2.3,BUILT,1988,SRCIT,,1154,New York,40.71546,-73.340217,0.92,intersection,,Hubbards Path,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000079211D1EC25552C0C6FCDCD094594440,Suffolk,West Babylon,COND,Maple Court,Petersen Ct. & Arnold Ave.,12,1.6,BUILT,1991,SRCIT,,1155,New York,40.699854,-73.339973,0.92,intersection,,Arnold Ave,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000C64D0D349F5652C0CAC51858C75B4440,Suffolk,West Babylon,APT,Maplewood Village,870 Little East Neck Rd.,48,1.8,BUILT,1988,SRCIT,,1156,New York,40.717021,-73.353467,0.9,rooftop,870,Little East Neck Rd N,West Babylon,11704,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000BA2F67B62B5652C0717495EEAE574440,Suffolk,West Babylon,APT,Montauk Villas,200 Curcio Ct.,32,1.2,BUILT,2002,SRCIT,,1157,New York,40.685026,-73.346418,1,range_interpolation,200,Curcio Ct,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000004C07A172025752C04470B77FC0604440,Suffolk,Wyandanch,APT,Wyandanch Village (part),40 Station Dr. & Straight Path,61,2.4,BUILT,2015,AFFORD,,1172,New York,40.7558746,-73.3595244,1,street_address,40,Station Dr,Babylon,11798,US,Google Script
0101000020E6100000560F98874C5652C0E12538F5815A4440,Suffolk,West Babylon,APT,Platt Gardens,102-134 Platt Ave.,34,1.5,BUILT,2005,SRCIT,,1161,New York,40.707091,-73.348421,1,range_interpolation,102,Platt Ave,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000D787F546AD5652C09E25C808A85A4440,Suffolk,West Babylon,APT,South Shore Commons (part),Rogers Ct. & Rte. 109,114,6.4,BUILT,1995,SRCIT,,1162,New York,40.708253,-73.354326,0.78,intersection,,Rogers Ct,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000013B70A62A05652C05BB1BFEC9E5A4440,Suffolk,West Babylon,APT,West Babylon Manor,Cassata Ct. & Rte. 109,148,5.6,BUILT,1986,SRCIT,,1166,New York,40.707975,-73.353539,0.78,intersection,,Cassata Ct,West Babylon,11704,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000BFF4F6E7A23C52C01900AAB871614440,Suffolk,Wheatley Heights,APT,Wheatley Hollow Gardens,50 Colonial Springs Rd.,72,2.8,BUILT,1981,SRCIT,,1169,New York,40.761283,-72.947443,0.9,rooftop,50,Colonial Ln,Bellport,11713,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000075B169A5105752C02AC423F1F25E4440,Suffolk,Wyandanch,APT,Belmont Villas,Wyandanch Ave.,164,11.7,BUILT,2009,SRCIT,,1170,New York,40.741789,-73.360391,1,street_center,,Wyandanch Ave,Wyandanch,11798,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000007B2DE8BD315752C0A86DC32808604440,Suffolk,Wyandanch,APT,Wyandanch Village (Phase 2),"Straight Path, N/RR Sta",62,2.4,BUILT,2016,AFFORD,,1174,New York,40.750249,-73.362411,1,street_center,,Straight Path,Wyandanch,11798,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000009E4319AA624252C02461DF4E22604440,Suffolk,Blue Point,COND,Springhorn,Oyster Cove La. & Blue Pt. Ave,70,18.3,BUILT,2000,SRCIT,,1176,New York,40.751047,-73.037272,0.94,intersection,,Blue Point Ave,Blue Point,11715,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000821ABE85754252C004ABEAE577624440,Suffolk,Blue Point,COND,Vineyards at Blue Point,1000 Sunrise Hwy.,280,62.9,BUILT,2017,SRCIT,,1178,New York,40.769284,-73.038423,0.9,rooftop,1000,Sunrise Highway Eastbound Service Rd,Patchogue,11772,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000338AE596563352C0BB7F2C4487684440,Suffolk,Center Moriches,COND,Vineyards at Moriches,Emilie Dr. & Brookfield Ave.,92,26.5,BUILT,2012,SRCIT,,1183,New York,40.816628,-72.80216,0.69,intersection,,Brookfield Ave,Center Moriches,11934,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000A92F4B3B354552C00C5A48C0E8724440,Suffolk,Centereach,APT,Jefferson's Ferry,Chester St. & Wireless Blvd.,248,49.8,BUILT,2001,LIFECARE,,1186,New York,40.897728,-73.081374,1,street_center,,Chester St,Centereach,11720,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000001840F850A24452C0ED10FFB0A5734440,Suffolk,Centereach,APT,North Shore,4089 Nesconset Hwy.,99,7.4,BUILT,1989,SRCITCONG,,1188,New York,40.903494,-73.072407,1,rooftop,4089,Nesconset Hwy,Centereach,11720,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000427C60C77F4152C099D53BDC0E6F4440,Suffolk,Coram,APT,Cabrini Gardens,Middle Country Rd.,65,6,BUILT,2011,SRCIT-AFFORD,,1192,New York,40.867641,-73.023424,1,street_center,,Middle Country Rd,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000499D8026C24052C0AAD381ACA76E4440,Suffolk,Coram,COND,Country Village Estates,Theodore Dr. & Mooney Pond Rd.,195,33.5,BUILT,1993,SRCIT,,1195,New York,40.864492,-73.01185,0.86,intersection,,Mooney Pond Rd,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000001E8A027D224152C0AD6BB41CE8714440,Suffolk,Coram,APT,Fairfield Knolls South,Pineview La. & Pine Rd.,173,24.1,BUILT,2005,SRCIT,,1200,New York,40.889896,-73.01773,0.81,intersection,,Pine Rd,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000D5EC8156604052C0A9F6E978CC704440,Suffolk,Coram,APT,"George Link, Jr. Apartments",Geo. Link Cir.& Mt.Sinai-Coram,76,9.3,BUILT,1992,SRCIT-AFFORD,,1203,New York,40.88124,-73.00588,1,place,,,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000007B116DC7D43E52C05C3CBCE7C06E4440,Suffolk,Coram,APT,Homestead Village (part),Homestead Dr.,381,44.9,BUILT,1971,AFFORD,,1204,New York,40.865262,-72.981737,1,street_center,,Homestead Dr,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000007B116DC7D43E52C05C3CBCE7C06E4440,Suffolk,Coram,APT,Homestead Village (part),Homestead Dr.,100,,BUILT,1971,SRCIT-AFFORD,,1205,New York,40.865262,-72.981737,1,street_center,,Homestead Dr,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000008448861C5B4152C0D120054F216F4440,Suffolk,Coram,COOP,Les Jardin,655 Middle Country Rd,98,9,BUILT,1971,APTCONV,1986,1207,New York,40.868204,-73.021186,1,rooftop,655,Middle Country Rd,Coram,11727,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000F1A0D9756F4052C0D42B6519E2724440,Suffolk,Coram,COOP,North Isle Village,50 Gibbs Rd.,524,43.3,BUILT,1973,APTCONV,1988,1208,New York,40.897525,-73.006803,1,rooftop,50,Gibbs Rd,Coram,11727,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000024F0879FFF3E52C01AC231CB9E724440,Suffolk,Coram,APT,Pinewood Estates,Coram-Swezeytown Rd.,200,29.3,BUILT,2003,SRCIT,,1209,New York,40.895471,-72.984352,1,street_center,,Coram Swezeytown Rd,Coram,11727,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000207821C2644152C027EF2DF6A86C4440,Suffolk,Coram,APT,Island View,Vista View Dr. & Bicycle Path,224,45.3,BUILT,2000,SRCIT-AFFORD,,1206,New York,40.8489063,-73.0217748,1,intersection,,,Brookhaven,11727,US,Google Script
0101000020E6100000A388B1F1854152C08BCAE1EE07714440,Suffolk,Coram,COND,The Oaks at Hawkins Path,White Oak Ct. & Hawkins Path,37,7.4,BUILT,2006,SRCIT,,1218,New York,40.8830546,-73.0238003,1,intersection,,,Brookhaven,11727,US,Google Script
0101000020E610000039B69E211C3F52C08EB2D9ECA3624440,Suffolk,East Patchogue,APT,Avery Village,Village Dr. & Hewlett Ave.,300,65.6,BUILT,1979,SRCIT-AFFORD,,1228,New York,40.7706276,-72.986092,1,intersection,,,Brookhaven,11772,US,Google Script
